model_id,fold,scenario_id,fault,target_modality,fault_length,phase,macro_f1,micro_f1,masked_bce,seed_count
B4,3,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,30,fault,0.554141992898,0.716829275222,0.408449127647,3
B4,3,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,30,post,0.610198735224,0.752115100726,0.388185634621,3
B4,3,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,30,pre,0.575102975315,0.74027994848,0.389744265061,3
B4,4,persistent.drop.audio,drop,audio,5,fault,0.644036061365,0.674628471015,0.504298977323,3
B4,4,persistent.drop.audio,drop,audio,5,post,0.653689536217,0.67154202454,0.454590874141,3
B4,4,persistent.drop.audio,drop,audio,5,pre,0.662097418499,0.679913172789,0.430481635196,3
B4,4,persistent.drop.audio,drop,audio,15,fault,0.662179035241,0.704893663503,0.436147251698,3
B4,4,persistent.drop.audio,drop,audio,15,post,0.69418113557,0.709323274618,0.382798690161,3
B4,4,persistent.drop.audio,drop,audio,15,pre,0.667034535915,0.694223856061,0.408428229624,3
B4,4,persistent.drop.audio,drop,audio,30,fault,0.630242199075,0.73019973078,0.425548158075,3
B4,4,persistent.drop.audio,drop,audio,30,post,0.68282296293,0.726411778593,0.368414274541,3
B4,4,persistent.drop.audio,drop,audio,30,pre,0.6915367316,0.735384937445,0.358217765385,3
B4,4,persistent.drop.location,drop,location,5,fault,0.623037471578,0.648180599909,0.424688245628,3
B4,4,persistent.drop.location,drop,location,5,post,0.653689536217,0.67154202454,0.454590874141,3
B4,4,persistent.drop.location,drop,location,5,pre,0.662097418499,0.679913172789,0.430481635196,3
B4,4,persistent.drop.location,drop,location,15,fault,0.62216423142,0.66635397219,0.410200164251,3
B4,4,persistent.drop.location,drop,location,15,post,0.69418113557,0.709323274618,0.382798690161,3
B4,4,persistent.drop.location,drop,location,15,pre,0.667034535915,0.694223856061,0.408428229624,3
B4,4,persistent.drop.location,drop,location,30,fault,0.61401216611,0.688456544577,0.39468809496,3
B4,4,persistent.drop.location,drop,location,30,post,0.68282296293,0.726411778593,0.368414274541,3
B4,4,persistent.drop.location,drop,location,30,pre,0.6915367316,0.735384937445,0.358217765385,3
B4,4,persistent.drop.phone_acc,drop,phone_acc,5,fault,0.658219836803,0.671935011522,0.462164065108,3
B4,4,persistent.drop.phone_acc,drop,phone_acc,5,post,0.653689536217,0.67154202454,0.454590874141,3
B4,4,persistent.drop.phone_acc,drop,phone_acc,5,pre,0.662097418499,0.679913172789,0.430481635196,3
B4,4,persistent.drop.phone_acc,drop,phone_acc,15,fault,0.674568599768,0.700248036913,0.406701847505,3
B4,4,persistent.drop.phone_acc,drop,phone_acc,15,post,0.69418113557,0.709323274618,0.382798690161,3
B4,4,persistent.drop.phone_acc,drop,phone_acc,15,pre,0.667034535915,0.694223856061,0.408428229624,3
B4,4,persistent.drop.phone_acc,drop,phone_acc,30,fault,0.648749317046,0.719072212099,0.387444502538,3
B4,4,persistent.drop.phone_acc,drop,phone_acc,30,post,0.68282296293,0.726411778593,0.368414274541,3
B4,4,persistent.drop.phone_acc,drop,phone_acc,30,pre,0.6915367316,0.735384937445,0.358217765385,3
B4,4,persistent.drop.phone_gyro,drop,phone_gyro,5,fault,0.649407781315,0.67046679079,0.448427791987,3
B4,4,persistent.drop.phone_gyro,drop,phone_gyro,5,post,0.653689536217,0.67154202454,0.454590874141,3
B4,4,persistent.drop.phone_gyro,drop,phone_gyro,5,pre,0.662097418499,0.679913172789,0.430481635196,3
B4,4,persistent.drop.phone_gyro,drop,phone_gyro,15,fault,0.66295170311,0.700721091469,0.397217213672,3
B4,4,persistent.drop.phone_gyro,drop,phone_gyro,15,post,0.69418113557,0.709323274618,0.382798690161,3
B4,4,persistent.drop.phone_gyro,drop,phone_gyro,15,pre,0.667034535915,0.694223856061,0.408428229624,3
B4,4,persistent.drop.phone_gyro,drop,phone_gyro,30,fault,0.658647134345,0.724735690687,0.382515009965,3
B4,4,persistent.drop.phone_gyro,drop,phone_gyro,30,post,0.68282296293,0.726411778593,0.368414274541,3
B4,4,persistent.drop.phone_gyro,drop,phone_gyro,30,pre,0.6915367316,0.735384937445,0.358217765385,3
B4,4,persistent.drop.phone_state,drop,phone_state,5,fault,0.622679553692,0.643979808617,0.48348127872,3
B4,4,persistent.drop.phone_state,drop,phone_state,5,post,0.653689536217,0.67154202454,0.454590874141,3
B4,4,persistent.drop.phone_state,drop,phone_state,5,pre,0.662097418499,0.679913172789,0.430481635196,3
B4,4,persistent.drop.phone_state,drop,phone_state,15,fault,0.655551993273,0.689564494313,0.404915851331,3
B4,4,persistent.drop.phone_state,drop,phone_state,15,post,0.69418113557,0.709323274618,0.382798690161,3
B4,4,persistent.drop.phone_state,drop,phone_state,15,pre,0.667034535915,0.694223856061,0.408428229624,3
B4,4,persistent.drop.phone_state,drop,phone_state,30,fault,0.653222294063,0.716559405091,0.378197327188,3
B4,4,persistent.drop.phone_state,drop,phone_state,30,post,0.68282296293,0.726411778593,0.368414274541,3
B4,4,persistent.drop.phone_state,drop,phone_state,30,pre,0.6915367316,0.735384937445,0.358217765385,3
B4,4,persistent.drop.watch_acc,drop,watch_acc,5,fault,0.611308794175,0.640267076343,0.49384711682,3
B4,4,persistent.drop.watch_acc,drop,watch_acc,5,post,0.653689536217,0.67154202454,0.454590874141,3
B4,4,persistent.drop.watch_acc,drop,watch_acc,5,pre,0.662097418499,0.679913172789,0.430481635196,3
B4,4,persistent.drop.watch_acc,drop,watch_acc,15,fault,0.612224788925,0.664908937959,0.453130557595,3
B4,4,persistent.drop.watch_acc,drop,watch_acc,15,post,0.69418113557,0.709323274618,0.382798690161,3
B4,4,persistent.drop.watch_acc,drop,watch_acc,15,pre,0.667034535915,0.694223856061,0.408428229624,3
B4,4,persistent.drop.watch_acc,drop,watch_acc,30,fault,0.587073557352,0.684961733844,0.429102153943,3
B4,4,persistent.drop.watch_acc,drop,watch_acc,30,post,0.68282296293,0.726411778593,0.368414274541,3
B4,4,persistent.drop.watch_acc,drop,watch_acc,30,pre,0.6915367316,0.735384937445,0.358217765385,3
B4,4,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,5,fault,0.628911254728,0.645612093072,0.474691675668,3
B4,4,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,5,post,0.653689536217,0.67154202454,0.454590874141,3
B4,4,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,5,pre,0.662097418499,0.679913172789,0.430481635196,3
B4,4,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,15,fault,0.64547070249,0.67553990319,0.422775780049,3
B4,4,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,15,post,0.69418113557,0.709323274618,0.382798690161,3
B4,4,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,15,pre,0.667034535915,0.694223856061,0.408428229624,3
B4,4,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,30,fault,0.631582707676,0.707794104561,0.396748957717,3
B4,4,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,30,post,0.68282296293,0.726411778593,0.368414274541,3
B4,4,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,30,pre,0.6915367316,0.735384937445,0.358217765385,3
B4,4,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,5,fault,0.639305233314,0.643209353284,0.462618856749,3
B4,4,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,5,post,0.653689536217,0.67154202454,0.454590874141,3
B4,4,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,5,pre,0.662097418499,0.679913172789,0.430481635196,3
B4,4,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,15,fault,0.650313214596,0.672276955142,0.427146618487,3
B4,4,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,15,post,0.69418113557,0.709323274618,0.382798690161,3
B4,4,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,15,pre,0.667034535915,0.694223856061,0.408428229624,3
B4,4,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,30,fault,0.634195507519,0.693855329139,0.40354419632,3
B4,4,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,30,post,0.68282296293,0.726411778593,0.368414274541,3
B4,4,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,30,pre,0.6915367316,0.735384937445,0.358217765385,3
B4,4,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,5,fault,0.657268896669,0.66930917247,0.44914954215,3
B4,4,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,5,post,0.653689536217,0.67154202454,0.454590874141,3
B4,4,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,5,pre,0.662097418499,0.679913172789,0.430481635196,3
B4,4,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,15,fault,0.67167294472,0.699408155259,0.395182316619,3
B4,4,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,15,post,0.69418113557,0.709323274618,0.382798690161,3
B4,4,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,15,pre,0.667034535915,0.694223856061,0.408428229624,3
B4,4,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,30,fault,0.656874349473,0.721691221951,0.375990842362,3
B4,4,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,30,post,0.68282296293,0.726411778593,0.368414274541,3
B4,4,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,30,pre,0.6915367316,0.735384937445,0.358217765385,3
B4,4,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,5,fault,0.659586294403,0.673477872464,0.447366077458,3
B4,4,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,5,post,0.653689536217,0.67154202454,0.454590874141,3
B4,4,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,5,pre,0.662097418499,0.679913172789,0.430481635196,3
B4,4,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,15,fault,0.67033251242,0.702385923699,0.396092089875,3
B4,4,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,15,post,0.69418113557,0.709323274618,0.382798690161,3
B4,4,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,15,pre,0.667034535915,0.694223856061,0.408428229624,3
B4,4,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,30,fault,0.661013914885,0.730315155761,0.374423566323,3
B4,4,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,30,post,0.68282296293,0.726411778593,0.368414274541,3
B4,4,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,30,pre,0.6915367316,0.735384937445,0.358217765385,3
B4,4,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,5,fault,0.599390625323,0.617440021128,0.476381103525,3
B4,4,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,5,post,0.653689536217,0.67154202454,0.454590874141,3
B4,4,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,5,pre,0.662097418499,0.679913172789,0.430481635196,3
B4,4,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,15,fault,0.62167632963,0.656106650678,0.418788210814,3
B4,4,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,15,post,0.69418113557,0.709323274618,0.382798690161,3
B4,4,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,15,pre,0.667034535915,0.694223856061,0.408428229624,3
B4,4,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,30,fault,0.635580393045,0.689865757491,0.391648383377,3
B4,4,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,30,post,0.68282296293,0.726411778593,0.368414274541,3
B4,4,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,30,pre,0.6915367316,0.735384937445,0.358217765385,3
B4,4,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,5,fault,0.631622210278,0.650875212535,0.463493042253,3
B4,4,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,5,post,0.653689536217,0.67154202454,0.454590874141,3
B4,4,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,5,pre,0.662097418499,0.679913172789,0.430481635196,3
B4,4,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,15,fault,0.642584037502,0.681481652872,0.41278726024,3
B4,4,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,15,post,0.69418113557,0.709323274618,0.382798690161,3
B4,4,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,15,pre,0.667034535915,0.694223856061,0.408428229624,3
B4,4,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,30,fault,0.610835407745,0.702004131882,0.395299817503,3
B4,4,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,30,post,0.68282296293,0.726411778593,0.368414274541,3
B4,4,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,30,pre,0.6915367316,0.735384937445,0.358217765385,3
B5,0,persistent.drop.audio,drop,audio,5,fault,0.573618086915,0.730743717513,0.38172823966,3
B5,0,persistent.drop.audio,drop,audio,5,post,0.581336706323,0.747150966887,0.353706285158,3
B5,0,persistent.drop.audio,drop,audio,5,pre,0.596049667164,0.748210420196,0.352410524827,3
B5,0,persistent.drop.audio,drop,audio,15,fault,0.592229607382,0.75401189595,0.349593279887,3
B5,0,persistent.drop.audio,drop,audio,15,post,0.595460662846,0.769345217292,0.330862657204,3
B5,0,persistent.drop.audio,drop,audio,15,pre,0.611136399953,0.775928678646,0.313809733332,3
B5,0,persistent.drop.audio,drop,audio,30,fault,0.586582771032,0.782763563751,0.323451865619,3
B5,0,persistent.drop.audio,drop,audio,30,post,0.613863481139,0.803500274221,0.29613001984,3
B5,0,persistent.drop.audio,drop,audio,30,pre,0.595463503234,0.79319127626,0.309377088405,3
B5,0,persistent.drop.location,drop,location,5,fault,0.568673171899,0.724430313344,0.411002809088,3
B5,0,persistent.drop.location,drop,location,5,post,0.581336706323,0.747150966887,0.353706285158,3
B5,0,persistent.drop.location,drop,location,5,pre,0.596049667164,0.748210420196,0.352410524827,3
B5,0,persistent.drop.location,drop,location,15,fault,0.57657427294,0.741293307169,0.370595317339,3
B5,0,persistent.drop.location,drop,location,15,post,0.595460662846,0.769345217292,0.330862657204,3
B5,0,persistent.drop.location,drop,location,15,pre,0.611136399953,0.775928678646,0.313809733332,3
B5,0,persistent.drop.location,drop,location,30,fault,0.568583841688,0.766154981354,0.350260385032,3
B5,0,persistent.drop.location,drop,location,30,post,0.613863481139,0.803500274221,0.29613001984,3
B5,0,persistent.drop.location,drop,location,30,pre,0.595463503234,0.79319127626,0.309377088405,3
B5,0,persistent.drop.phone_acc,drop,phone_acc,5,fault,0.584494148764,0.746622844164,0.35098194674,3
B5,0,persistent.drop.phone_acc,drop,phone_acc,5,post,0.581336706323,0.747150966887,0.353706285158,3
B5,0,persistent.drop.phone_acc,drop,phone_acc,5,pre,0.596049667164,0.748210420196,0.352410524827,3
B5,0,persistent.drop.phone_acc,drop,phone_acc,15,fault,0.593474665926,0.766406483797,0.327339325035,3
B5,0,persistent.drop.phone_acc,drop,phone_acc,15,post,0.595460662846,0.769345217292,0.330862657204,3
B5,0,persistent.drop.phone_acc,drop,phone_acc,15,pre,0.611136399953,0.775928678646,0.313809733332,3
B5,0,persistent.drop.phone_acc,drop,phone_acc,30,fault,0.586571896381,0.79112147785,0.300617870818,3
B5,0,persistent.drop.phone_acc,drop,phone_acc,30,post,0.613863481139,0.803500274221,0.29613001984,3
B5,0,persistent.drop.phone_acc,drop,phone_acc,30,pre,0.595463503234,0.79319127626,0.309377088405,3
B5,0,persistent.drop.phone_gyro,drop,phone_gyro,5,fault,0.583467703966,0.75030065661,0.358068473845,3
B5,0,persistent.drop.phone_gyro,drop,phone_gyro,5,post,0.581336706323,0.747150966887,0.353706285158,3
B5,0,persistent.drop.phone_gyro,drop,phone_gyro,5,pre,0.596049667164,0.748210420196,0.352410524827,3
B5,0,persistent.drop.phone_gyro,drop,phone_gyro,15,fault,0.5927204831,0.768680985759,0.328373949013,3
B5,0,persistent.drop.phone_gyro,drop,phone_gyro,15,post,0.595460662846,0.769345217292,0.330862657204,3
B5,0,persistent.drop.phone_gyro,drop,phone_gyro,15,pre,0.611136399953,0.775928678646,0.313809733332,3
B5,0,persistent.drop.phone_gyro,drop,phone_gyro,30,fault,0.590218464552,0.794499510826,0.30226167441,3
B5,0,persistent.drop.phone_gyro,drop,phone_gyro,30,post,0.613863481139,0.803500274221,0.29613001984,3
B5,0,persistent.drop.phone_gyro,drop,phone_gyro,30,pre,0.595463503234,0.79319127626,0.309377088405,3
B5,0,persistent.drop.phone_state,drop,phone_state,5,fault,0.559482634612,0.718171793331,0.3856533861,3
B5,0,persistent.drop.phone_state,drop,phone_state,5,post,0.581336706323,0.747150966887,0.353706285158,3
B5,0,persistent.drop.phone_state,drop,phone_state,5,pre,0.596049667164,0.748210420196,0.352410524827,3
B5,0,persistent.drop.phone_state,drop,phone_state,15,fault,0.575030547804,0.744545035521,0.348329057847,3
B5,0,persistent.drop.phone_state,drop,phone_state,15,post,0.595460662846,0.769345217292,0.330862657204,3
B5,0,persistent.drop.phone_state,drop,phone_state,15,pre,0.611136399953,0.775928678646,0.313809733332,3
B5,0,persistent.drop.phone_state,drop,phone_state,30,fault,0.563043301685,0.76346259631,0.324671416798,3
B5,0,persistent.drop.phone_state,drop,phone_state,30,post,0.613863481139,0.803500274221,0.29613001984,3
B5,0,persistent.drop.phone_state,drop,phone_state,30,pre,0.595463503234,0.79319127626,0.309377088405,3
B5,0,persistent.drop.watch_acc,drop,watch_acc,5,fault,0.561964525654,0.733932549956,0.373521155421,3
B5,0,persistent.drop.watch_acc,drop,watch_acc,5,post,0.581336706323,0.747150966887,0.353706285158,3
B5,0,persistent.drop.watch_acc,drop,watch_acc,5,pre,0.596049667164,0.748210420196,0.352410524827,3
B5,0,persistent.drop.watch_acc,drop,watch_acc,15,fault,0.580646650368,0.757862679642,0.342876450351,3
B5,0,persistent.drop.watch_acc,drop,watch_acc,15,post,0.595460662846,0.769345217292,0.330862657204,3
B5,0,persistent.drop.watch_acc,drop,watch_acc,15,pre,0.611136399953,0.775928678646,0.313809733332,3
B5,0,persistent.drop.watch_acc,drop,watch_acc,30,fault,0.563647961776,0.78223466233,0.314663356805,3
B5,0,persistent.drop.watch_acc,drop,watch_acc,30,post,0.613863481139,0.803500274221,0.29613001984,3
B5,0,persistent.drop.watch_acc,drop,watch_acc,30,pre,0.595463503234,0.79319127626,0.309377088405,3
B5,0,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,5,fault,0.552597335316,0.714856666767,0.391959678995,3
B5,0,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,5,post,0.581336706323,0.747150966887,0.353706285158,3
B5,0,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,5,pre,0.596049667164,0.748210420196,0.352410524827,3
B5,0,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,15,fault,0.567047334524,0.735767814456,0.361468459621,3
B5,0,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,15,post,0.595460662846,0.769345217292,0.330862657204,3
B5,0,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,15,pre,0.611136399953,0.775928678646,0.313809733332,3
B5,0,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,30,fault,0.560131534499,0.762968064159,0.340482652175,3
B5,0,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,30,post,0.613863481139,0.803500274221,0.29613001984,3
B5,0,persistent.gaussian_sigma_2.audio,gaussian_sigma_2,audio,30,pre,0.595463503234,0.79319127626,0.309377088405,3
B5,0,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,5,fault,0.564095479456,0.725733818687,0.403592011428,3
B5,0,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,5,post,0.581336706323,0.747150966887,0.353706285158,3
B5,0,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,5,pre,0.596049667164,0.748210420196,0.352410524827,3
B5,0,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,15,fault,0.568923543946,0.741915420067,0.375512879199,3
B5,0,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,15,post,0.595460662846,0.769345217292,0.330862657204,3
B5,0,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,15,pre,0.611136399953,0.775928678646,0.313809733332,3
B5,0,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,30,fault,0.564605460257,0.768147467478,0.356579750611,3
B5,0,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,30,post,0.613863481139,0.803500274221,0.29613001984,3
B5,0,persistent.gaussian_sigma_2.location,gaussian_sigma_2,location,30,pre,0.595463503234,0.79319127626,0.309377088405,3
B5,0,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,5,fault,0.585168293308,0.742188101743,0.355374605239,3
B5,0,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,5,post,0.581336706323,0.747150966887,0.353706285158,3
B5,0,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,5,pre,0.596049667164,0.748210420196,0.352410524827,3
B5,0,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,15,fault,0.588559800127,0.759711216453,0.332683704182,3
B5,0,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,15,post,0.595460662846,0.769345217292,0.330862657204,3
B5,0,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,15,pre,0.611136399953,0.775928678646,0.313809733332,3
B5,0,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,30,fault,0.583528470472,0.787567207777,0.307221839102,3
B5,0,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,30,post,0.613863481139,0.803500274221,0.29613001984,3
B5,0,persistent.gaussian_sigma_2.phone_acc,gaussian_sigma_2,phone_acc,30,pre,0.595463503234,0.79319127626,0.309377088405,3
B5,0,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,5,fault,0.587477079263,0.74642697892,0.360251133762,3
B5,0,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,5,post,0.581336706323,0.747150966887,0.353706285158,3
B5,0,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,5,pre,0.596049667164,0.748210420196,0.352410524827,3
B5,0,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,15,fault,0.595008575466,0.765230341028,0.329465382716,3
B5,0,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,15,post,0.595460662846,0.769345217292,0.330862657204,3
B5,0,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,15,pre,0.611136399953,0.775928678646,0.313809733332,3
B5,0,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,30,fault,0.592452352708,0.792355622525,0.306165426753,3
B5,0,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,30,post,0.613863481139,0.803500274221,0.29613001984,3
B5,0,persistent.gaussian_sigma_2.phone_gyro,gaussian_sigma_2,phone_gyro,30,pre,0.595463503234,0.79319127626,0.309377088405,3
B5,0,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,5,fault,0.534487210476,0.691801625573,0.406152433067,3
B5,0,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,5,post,0.581336706323,0.747150966887,0.353706285158,3
B5,0,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,5,pre,0.596049667164,0.748210420196,0.352410524827,3
B5,0,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,15,fault,0.541656252908,0.708783043206,0.376268772798,3
B5,0,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,15,post,0.595460662846,0.769345217292,0.330862657204,3
B5,0,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,15,pre,0.611136399953,0.775928678646,0.313809733332,3
B5,0,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,30,fault,0.532722831301,0.727908903016,0.356231454522,3
B5,0,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,30,post,0.613863481139,0.803500274221,0.29613001984,3
B5,0,persistent.gaussian_sigma_2.phone_state,gaussian_sigma_2,phone_state,30,pre,0.595463503234,0.79319127626,0.309377088405,3
B5,0,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,5,fault,0.560778079975,0.724392602016,0.378856007788,3
B5,0,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,5,post,0.581336706323,0.747150966887,0.353706285158,3
B5,0,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,5,pre,0.596049667164,0.748210420196,0.352410524827,3
B5,0,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,15,fault,0.569382178101,0.743613652145,0.351762148699,3
B5,0,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,15,post,0.595460662846,0.769345217292,0.330862657204,3
B5,0,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,15,pre,0.611136399953,0.775928678646,0.313809733332,3
B5,0,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,30,fault,0.56280431921,0.764632609258,0.329417354868,3
B5,0,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,30,post,0.613863481139,0.803500274221,0.29613001984,3
B5,0,persistent.gaussian_sigma_2.watch_acc,gaussian_sigma_2,watch_acc,30,pre,0.595463503234,0.79319127626,0.309377088405,3
B5,1,persistent.drop.audio,drop,audio,5,fault,0.575377985215,0.646943329058,0.477846413122,3
B5,1,persistent.drop.audio,drop,audio,5,post,0.600274416315,0.682301554321,0.411108759194,3
B5,1,persistent.drop.audio,drop,audio,5,pre,0.603615509033,0.682856348312,0.408054568941,3
B5,1,persistent.drop.audio,drop,audio,15,fault,0.576270189954,0.663379819528,0.473044366247,3
B5,1,persistent.drop.audio,drop,audio,15,post,0.598780609378,0.695687723502,0.396079136012,3
B5,1,persistent.drop.audio,drop,audio,15,pre,0.563109355098,0.69316010539,0.397825182597,3
B5,1,persistent.drop.audio,drop,audio,30,fault,0.551432290796,0.669924807415,0.484067224198,3
B5,1,persistent.drop.audio,drop,audio,30,post,0.578776575153,0.707847169215,0.396898278659,3
B5,1,persistent.drop.audio,drop,audio,30,pre,0.560713819866,0.695477557751,0.395519536303,3
B5,1,persistent.drop.location,drop,location,5,fault,0.586210982709,0.68012182489,0.408718423915,3
B5,1,persistent.drop.location,drop,location,5,post,0.600274416315,0.682301554321,0.411108759194,3
B5,1,persistent.drop.location,drop,location,5,pre,0.603615509033,0.682856348312,0.408054568941,3
B5,1,persistent.drop.location,drop,location,15,fault,0.586363994667,0.702478049585,0.373424905109,3
B5,1,persistent.drop.location,drop,location,15,post,0.598780609378,0.695687723502,0.396079136012,3
